domainid	n	non_zero_counts	min_count	max_count	mean	stddev	kurtosis	skew	ks_test_statistic	ks_test_pvalue	norm_log_statistic	norm_log_pvalue	norm_sqrt_statistic	norm_sqrt_pvalue	norm_cbrt_statistic	norm_cbrt_pvalue	norm_yeojohnson_statistic	norm_yeojohnson_pvalue	yeojohnson_lmbda
PF03045	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03048	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03050	7059	1611	0	59	0.614535	1.870361	215.519921	10.216290	0.400530	0.000100	0.457943	0.000100	0.459392	0.000100	0.470386	0.000100	0.478224	0.000100	-3.338299
PF03051	7059	797	0	5	0.156821	0.483969	16.055746	3.624014	0.514129	0.000100	0.521666	0.000100	0.523605	0.000100	0.525235	0.000100	0.526448	0.000100	-10.448061
PF03054	7059	6829	0	3	1.043774	0.335692	7.967111	1.213120	0.478348	0.000100	0.448447	0.000100	0.469695	0.000100	0.494000	0.000100	0.465436	0.000100	0.579642
PF03055	7059	1296	0	12	0.332625	0.863957	17.853456	3.609784	0.466276	0.000100	0.486823	0.000100	0.490416	0.000100	0.495130	0.000100	0.498706	0.000100	-5.320622
PF03057	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03059	7059	111	0	2	0.016716	0.135721	82.808364	8.695115	0.533284	0.000100	0.534091	0.000100	0.534320	0.000100	0.534465	0.000100	0.534562	0.000100	-88.483488
PF03060	7059	5542	0	13	1.833971	1.857641	3.988606	1.741516	0.237071	0.000100	0.175264	0.000100	0.215291	0.000100	0.292831	0.000100	0.189887	0.000100	-0.142068
PF03061	7059	6959	0	22	5.871370	3.485611	0.917419	0.870424	0.112283	0.000100	0.109000	0.000100	0.071011	0.000100	0.099412	0.000100	0.068567	0.000100	0.371426
PF03062	7059	2631	0	12	0.611701	1.270848	33.221267	4.934034	0.315152	0.000100	0.380591	0.000100	0.386450	0.000100	0.398976	0.000100	0.404894	0.000100	-1.895170
PF03063	7059	1038	0	9	0.241677	0.748772	28.008359	4.673965	0.479508	0.000100	0.501887	0.000100	0.505630	0.000100	0.510501	0.000100	0.513947	0.000100	-7.406154
PF03065	7059	1497	0	5	0.301317	0.664193	6.731708	2.529966	0.462882	0.000100	0.476828	0.000100	0.480433	0.000100	0.483614	0.000100	0.485948	0.000100	-5.126804
PF03066	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03067	7059	1617	0	12	0.550928	1.312296	9.872482	3.023451	0.433611	0.000100	0.460570	0.000100	0.464453	0.000100	0.471884	0.000100	0.477850	0.000100	-3.426582
PF03068	7059	115	0	3	0.017850	0.144675	99.090139	9.171461	0.532801	0.000100	0.534163	0.000100	0.534510	0.000100	0.534746	0.000100	0.534904	0.000100	-81.777351
PF03069	7059	2410	0	9	0.525429	0.906930	9.924528	2.512594	0.377401	0.000100	0.406808	0.000100	0.412312	0.000100	0.418408	0.000100	0.421760	0.000100	-2.301381
PF03070	7059	2991	0	8	0.564953	0.776931	3.805352	1.582069	0.342706	0.000100	0.366430	0.000100	0.372185	0.000100	0.377133	0.000100	0.377826	0.000100	-1.445154
PF03071	7059	28	0	2	0.004108	0.066141	311.062972	16.949267	0.520795	0.000100	0.521049	0.000100	0.521119	0.000100	0.521162	0.000100	0.521191	0.000100	-90.526417
PF03073	7059	2611	0	4	0.422581	0.608114	2.734942	1.450721	0.386544	0.000100	0.400812	0.000100	0.404165	0.000100	0.406655	0.000100	0.407766	0.000100	-2.216732
PF03074	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03078	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03079	7059	1542	0	3	0.222128	0.424779	0.777573	1.496850	0.481030	0.000100	0.482355	0.000100	0.482685	0.000100	0.482893	0.000100	0.483027	0.000100	-6.147697
PF03080	7059	117	0	3	0.021391	0.181199	126.971378	10.383162	0.530409	0.000100	0.533297	0.000100	0.534045	0.000100	0.534644	0.000100	0.535068	0.000100	-75.142290
PF03081	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF03083	7059	276	0	2	0.039524	0.197007	23.018521	4.892645	0.540398	0.000100	0.540678	0.000100	0.540752	0.000100	0.540797	0.000100	0.540827	0.000100	-36.665365
PF03087	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03088	7059	788	0	4	0.125655	0.375165	12.601248	3.285010	0.519523	0.000100	0.524258	0.000100	0.525460	0.000100	0.526303	0.000100	0.526871	0.000100	-12.039929
PF03089	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03091	7059	2590	0	4	0.395523	0.548756	0.870518	1.086106	0.397549	0.000100	0.405569	0.000100	0.407577	0.000100	0.408933	0.000100	0.409545	0.000100	-2.325293
PF03092	7059	275	0	2	0.040516	0.204916	28.006954	5.194330	0.539404	0.000100	0.540311	0.000100	0.540560	0.000100	0.540716	0.000100	0.540819	0.000100	-36.185973
PF03094	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03095	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03096	7059	34	0	1	0.004817	0.069234	202.622487	14.304632	0.522913	0.000100	0.522913	0.000100	0.522913	0.000100	0.522913	0.000100	0.522913	0.000100	-110.420068
PF03097	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03098	7059	890	0	7	0.170137	0.512303	22.126206	4.012758	0.504005	0.000100	0.515620	0.000100	0.518079	0.000100	0.520316	0.000100	0.521873	0.000100	-9.587929
PF03099	7059	7000	0	6	1.778581	1.019496	0.639323	1.193220	0.287304	0.000100	0.301764	0.000100	0.290756	0.000100	0.276338	0.000100	0.300697	0.000100	-0.638583
PF03100	7059	3229	0	3	0.464513	0.513573	-1.353576	0.327236	0.359681	0.000100	0.362101	0.000100	0.362684	0.000100	0.363056	0.000100	0.362823	0.000100	-0.808775
PF03101	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03102	7059	2634	0	5	0.461113	0.678540	2.793526	1.555768	0.378455	0.000100	0.396210	0.000100	0.400680	0.000100	0.404197	0.000100	0.405707	0.000100	-2.095978
PF03103	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03104	7059	1177	0	4	0.167871	0.377898	2.821944	1.926579	0.504810	0.000100	0.505651	0.000100	0.505781	0.000100	0.505876	0.000100	0.505932	0.000100	-8.479739
PF03105	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03106	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03107	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03108	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03109	7059	5581	0	14	1.304717	1.165055	13.688530	2.426426	0.268974	0.000100	0.261441	0.000100	0.304345	0.000100	0.365713	0.000100	0.262014	0.000100	-0.006253
PF03110	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03114	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF03118	7059	6955	0	6	1.050999	0.311657	28.673971	3.576129	0.507189	0.000100	0.486823	0.000100	0.470192	0.000100	0.480482	0.000100	0.485364	0.000100	-0.054730
PF03120	7059	6906	0	4	1.104406	0.389342	5.870866	1.708544	0.486849	0.000100	0.460450	0.000100	0.437828	0.000100	0.454295	0.000100	0.462560	0.000100	0.063106
PF03121	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03124	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03125	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF03126	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03127	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03128	7059	5	0	1	0.000708	0.026605	1406.800709	37.533994	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	-110.420068
PF03129	7059	7055	0	7	3.533220	0.901979	2.295534	1.153473	0.300767	0.000100	0.289878	0.000100	0.293122	0.000100	0.285399	0.000100	0.288244	0.000100	-0.076155
PF03130	7059	628	0	8	0.142088	0.557056	38.570801	5.542452	0.511694	0.000100	0.525776	0.000100	0.528416	0.000100	0.531490	0.000100	0.533694	0.000100	-12.588637
PF03131	7059	5	0	1	0.000708	0.026605	1406.800709	37.533994	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	-110.420068
PF03133	7059	87	0	1	0.012325	0.110330	76.150410	8.840272	0.532144	0.000100	0.532144	0.000100	0.532144	0.000100	0.532144	0.000100	0.532144	0.000100	-110.420069
PF03134	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03137	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF03140	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03141	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03142	7059	71	0	2	0.010200	0.101878	105.969952	10.148633	0.529814	0.000100	0.529990	0.000100	0.530036	0.000100	0.530065	0.000100	0.530084	0.000100	-90.526418
PF03143	7059	6585	0	3	1.102847	0.496672	2.370569	0.701892	0.422080	0.000100	0.398733	0.000100	0.429929	0.000100	0.466579	0.000100	0.404328	0.000100	0.598397
PF03144	7059	7056	0	10	4.841337	1.210656	0.732635	0.271033	0.187493	0.000100	0.195470	0.000100	0.181503	0.000100	0.188182	0.000100	0.177106	0.000100	0.741737
PF03145	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03146	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03147	7059	6932	0	2	0.995608	0.177684	28.619666	-0.708680	0.491867	0.000100	0.508653	0.000100	0.516675	0.000100	0.524101	0.000100	0.485058	0.000100	1.467187
PF03148	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03151	7059	6	0	1	0.000850	0.029142	1171.500851	34.256399	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	-110.420068
PF03152	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03153	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03154	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03155	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03157	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF03159	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03160	7059	1367	0	13	0.323559	0.876169	30.787789	4.620268	0.450380	0.000100	0.480124	0.000100	0.484184	0.000100	0.490157	0.000100	0.494276	0.000100	-5.321584
PF03161	7059	137	0	1	0.019408	0.137954	46.545339	6.967449	0.536528	0.000100	0.536528	0.000100	0.536528	0.000100	0.536528	0.000100	0.536528	0.000100	-74.335654
PF03162	7059	353	0	5	0.054257	0.257545	72.077012	6.764044	0.533415	0.000100	0.538925	0.000100	0.539676	0.000100	0.540341	0.000100	0.540720	0.000100	-27.727412
PF03165	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03166	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03167	7059	6985	0	7	2.313217	1.181891	0.051599	0.703850	0.241411	0.000100	0.188407	0.000100	0.189042	0.000100	0.201490	0.000100	0.185953	0.000100	0.121583
PF03168	7059	1075	0	3	0.206828	0.524783	5.572081	2.545889	0.500956	0.000100	0.506996	0.000100	0.509090	0.000100	0.510647	0.000100	0.511862	0.000100	-7.705479
PF03169	7059	1179	0	8	0.225528	0.664285	38.679293	5.345728	0.465855	0.000100	0.494382	0.000100	0.498139	0.000100	0.502912	0.000100	0.505813	0.000100	-7.287493
PF03171	7059	2830	0	11	0.585352	0.928475	13.175459	2.712894	0.334877	0.000100	0.373262	0.000100	0.379860	0.000100	0.387284	0.000100	0.389850	0.000100	-1.661696
PF03172	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03175	7059	28	0	2	0.004108	0.066141	311.062972	16.949267	0.520795	0.000100	0.521049	0.000100	0.521119	0.000100	0.521162	0.000100	0.521191	0.000100	-90.526417
PF03176	7059	4950	0	28	2.372999	3.392927	12.765134	3.076681	0.261715	0.000100	0.179600	0.000100	0.179602	0.000100	0.217832	0.000100	0.200492	0.000100	-0.328131
PF03177	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03178	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03179	7059	6	0	1	0.000850	0.029142	1171.500851	34.256399	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	0.510783	0.000100	-110.420068
PF03181	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF03184	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF03185	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03188	7059	20	0	1	0.002833	0.053153	347.952841	18.707027	0.518420	0.000100	0.518420	0.000100	0.518420	0.000100	0.518420	0.000100	0.518420	0.000100	-110.420068
PF03189	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03190	7059	3001	0	6	0.502196	0.666176	3.452063	1.472605	0.349383	0.000100	0.369424	0.000100	0.373980	0.000100	0.377556	0.000100	0.378012	0.000100	-1.446602
PF03193	7059	5745	0	5	1.079331	0.687613	-0.080402	0.170876	0.293195	0.000100	0.338796	0.000100	0.378248	0.000100	0.420439	0.000100	0.284409	0.000100	0.762552
PF03194	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03195	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03198	7059	23	0	2	0.003400	0.060594	392.041832	18.933569	0.519113	0.000100	0.519384	0.000100	0.519459	0.000100	0.519506	0.000100	0.519537	0.000100	-90.526417
PF03199	7059	93	0	2	0.013741	0.121185	93.206039	9.289905	0.531962	0.000100	0.532508	0.000100	0.532658	0.000100	0.532752	0.000100	0.532815	0.000100	-90.526417
PF03200	7059	543	0	4	0.090664	0.339156	25.365124	4.487834	0.528460	0.000100	0.533794	0.000100	0.535057	0.000100	0.536010	0.000100	0.536654	0.000100	-17.057634
PF03203	7059	1013	0	5	0.174529	0.468437	12.446086	3.182810	0.501754	0.000100	0.510472	0.000100	0.512576	0.000100	0.514213	0.000100	0.515335	0.000100	-8.885864
PF03208	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03209	7059	696	0	5	0.166596	0.561059	14.392822	3.746464	0.518135	0.000100	0.525444	0.000100	0.527453	0.000100	0.529394	0.000100	0.530969	0.000100	-10.654911
PF03211	7059	401	0	8	0.088114	0.423357	58.457480	6.655223	0.525625	0.000100	0.534934	0.000100	0.536747	0.000100	0.538706	0.000100	0.540119	0.000100	-19.863713
PF03214	7059	18	0	1	0.002550	0.050432	387.169223	19.727372	0.517611	0.000100	0.517611	0.000100	0.517611	0.000100	0.517611	0.000100	0.517611	0.000100	-110.420068
PF03215	7059	3	0	1	0.000425	0.020611	2348.000425	48.476803	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	-110.420068
PF03219	7059	130	0	4	0.020824	0.162298	123.639405	9.653546	0.532628	0.000100	0.534947	0.000100	0.535441	0.000100	0.535813	0.000100	0.536054	0.000100	-73.086523
PF03221	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF03222	7059	889	0	9	0.278510	0.888807	19.813786	4.088910	0.497047	0.000100	0.512526	0.000100	0.514902	0.000100	0.518773	0.000100	0.521924	0.000100	-7.209939
PF03223	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF03224	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03226	7059	5	0	1	0.000708	0.026605	1406.800709	37.533994	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	0.509911	0.000100	-110.420068
PF03227	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03229	7059	11	0	1	0.001558	0.039444	636.728833	25.273085	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	-110.420068
PF03232	7059	1660	0	3	0.246494	0.456819	1.308569	1.540920	0.470085	0.000100	0.473366	0.000100	0.474260	0.000100	0.474827	0.000100	0.475203	0.000100	-5.465534
PF03234	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03235	7059	3057	0	9	0.641309	0.912350	5.489280	1.883782	0.325867	0.000100	0.357372	0.000100	0.364099	0.000100	0.370903	0.000100	0.371812	0.000100	-1.339952
PF03237	7059	1752	0	6	0.304434	0.592340	7.418552	2.314641	0.448150	0.000100	0.461680	0.000100	0.464797	0.000100	0.467294	0.000100	0.468973	0.000100	-4.559165
PF03239	7059	2496	0	4	0.453889	0.712519	3.860104	1.810886	0.384338	0.000100	0.404756	0.000100	0.409651	0.000100	0.413759	0.000100	0.415872	0.000100	-2.341929
PF03242	7059	3	0	1	0.000425	0.020611	2348.000425	48.476803	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	-110.420068
PF03243	7059	371	0	7	0.068140	0.332033	78.189701	7.204762	0.528737	0.000100	0.536827	0.000100	0.538273	0.000100	0.539636	0.000100	0.540536	0.000100	-23.787886
PF03244	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03247	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03248	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03250	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03253	7059	794	0	3	0.117439	0.338250	8.199327	2.851617	0.523288	0.000100	0.525485	0.000100	0.526016	0.000100	0.526364	0.000100	0.526590	0.000100	-12.493551
PF03254	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03255	7059	5456	0	3	0.787080	0.443585	0.298847	-0.859618	0.457287	0.000100	0.467883	0.000100	0.471573	0.000100	0.474630	0.000100	0.435927	0.000100	2.045203
PF03256	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF03258	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03259	7059	1585	0	16	1.102989	2.785176	7.891886	2.885265	0.429409	0.000100	0.458460	0.000100	0.459408	0.000100	0.469589	0.000100	0.479395	0.000100	-2.519893
PF03261	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03265	7059	18	0	1	0.002550	0.050432	387.169223	19.727372	0.517611	0.000100	0.517611	0.000100	0.517611	0.000100	0.517611	0.000100	0.517611	0.000100	-110.420068
PF03266	7059	191	0	2	0.027766	0.168558	39.441592	6.186643	0.538358	0.000100	0.538876	0.000100	0.539016	0.000100	0.539102	0.000100	0.539160	0.000100	-52.515117
PF03268	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03269	7059	93	0	2	0.013741	0.121185	93.206039	9.289905	0.531962	0.000100	0.532508	0.000100	0.532658	0.000100	0.532752	0.000100	0.532815	0.000100	-90.526417
PF03271	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03272	7059	170	0	10	0.093073	0.673907	77.667314	8.415936	0.530836	0.000100	0.535641	0.000100	0.535897	0.000100	0.537156	0.000100	0.538326	0.000100	-27.928295
PF03275	7059	1699	0	4	0.252869	0.464588	2.252706	1.617591	0.466179	0.000100	0.470467	0.000100	0.471476	0.000100	0.472150	0.000100	0.472583	0.000100	-5.288146
PF03279	7059	4817	0	6	1.186429	1.116824	0.023150	0.814577	0.252781	0.000100	0.215438	0.000100	0.260595	0.000100	0.321791	0.000100	0.217990	0.000100	-0.040151
PF03281	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF03283	7059	328	0	7	0.064173	0.340813	93.052781	7.984748	0.528206	0.000100	0.536805	0.000100	0.538313	0.000100	0.539850	0.000100	0.540884	0.000100	-26.004053
